source,crawl_time,year,query_subject_combo,page,school_code,school_name,school_province,school_city,school_attr,school_url,major_code,major_name,subject_requirement,plan_count,tuition,score,min_rank,source_url
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A006,北京航空航天大学,北京,海淀,985,http://www.buaa.edu.cn,21,工科试验班类(未来工程师项目制育人试验班)(人工智能、自动化、低空技术与工程、机器人工程、飞行器设计与工程、车辆工程、飞行器控制与信息工程、飞行器动力工程),物理和化学,5,5500,672,673,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A006,北京航空航天大学,北京,海淀,985,http://www.buaa.edu.cn,27,工科试验班类(中外合作，中法航空试验班)(交通运输、飞行器适航技术、测控技术与仪器、电子信息工程)(与法国国立民航大学联合培养，本科阶段不可转入北京市各校区设立的学院学习),物理和化学,7,40000,645,4602,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A006,北京航空航天大学,北京,海淀,985,http://www.buaa.edu.cn,28,工科试验班类(中外合作，中法未来科技试验班)(计算机科学与技术、航空航天工程、微电子科学与工程、材料科学与工程、生物医学工程)(与法国国立应用科学学院联合培养，本科阶段不可转入北京市各校区设立的学院学习),物理和化学,7,50000,649,3673,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A006,北京航空航天大学,北京,海淀,985,http://www.buaa.edu.cn,44,工科试验班类(量子科技先锋计划)(计算机科学与技术、软件工程、测控技术与仪器、物理学、微电子科学与工程),物理和化学,2,5500,672,691,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A006,北京航空航天大学,北京,海淀,985,http://www.buaa.edu.cn,45,工科试验班类(航空航天类)(智能飞行器技术、空天智能电推进技术、智能制造工程、纳米材料与技术、低空技术与工程等专业)(具体包含专业详见学校招生信息报考指南专栏，网址http://zs.buaa.edu.cn),物理和化学,43,5500,663,1512,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,01,工科试验班(卓越班)(人工智能、机器人工程、数据科学与大数据技术、计算机科学与技术、智能制造工程、智能感知工程、网络空间安全)(全院士团队导师，专业任选、校区任选(大三后可选珠海)，方向任选(可选本校自主培养或港大联培)),物理和化学,3,5500,672,723,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,02,工科试验班(未来精工技术)(人工智能、机器人工程、数据科学与大数据技术、计算机科学与技术、智能制造工程、智能感知工程、网络空间安全)(全院士团队导师，专业任选、校区任选(大三后可选珠海)，面向“智能无人”方向),物理和化学,10,5500,670,874,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,03,工科试验班(徐特立英才班)(人工智能、机器人工程、数据科学与大数据技术、计算机科学与技术、智能制造工程、智能感知工程、网络空间安全、自动化、智能无人系统技术)(专业任选，含智能班、领军班、协和医班，小班化、精英化、国际化培养),物理和化学,28,5500,667,1123,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,07,工科试验班(信息科学技术)(人工智能、机器人工程、数据科学与大数据技术、自动化、电气工程及其自动化、计算机科学与技术、软件工程、网络空间安全、密码科学与技术、信息对抗技术),物理和化学,36,5500,663,1554,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,08,工科试验班(电子信息实验班)(光电信息科学与工程、测控技术与仪器、智能感知工程、电子信息工程、电子科学与技术、通信工程、微电子科学与工程),物理和化学,33,5500,661,1777,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,H1,会计学(中外合作)(与英国瑞丁大学合作，非英语语种考生慎报),不限,2,78000,628,9718,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,H2,航空航天工程(中外合作)(与莫斯科国立鲍曼技术大学合作，办学地点：广东省珠海市),物理和化学,3,57000,639,6119,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,H3,能源与动力工程(中外合作)(与莫斯科国立鲍曼技术大学合作，办学地点：广东省珠海市),物理和化学,3,57000,627,9817,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,H6,车辆工程(中外合作)(与莫斯科国立鲍曼技术大学合作，办学地点：广东省珠海市),物理和化学,4,57000,629,9188,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,Q8,工科试验班(宇航与机电类)(低空技术与工程、飞行器设计与工程、飞行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、工程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程、智能无人系统技术),物理和化学,22,5500,661,1818,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A007,北京理工大学,北京,海淀,985,http://www.bit.edu.cn,QA,理科试验班(理学与材料菁英班)(化学工程与工艺(含管理双学位)、新能源材料与器件(含管理双学位)、应用化学(含机械双学位)、材料化学、材料科学与工程、材料成型及控制工程、生物医学工程、智能医学工程、数学与应用数学、应用物理学、统计学、量子信息科学、电子封装技术、制药工程、高分子材料与工程等),物理和化学,6,5500,661,1825,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,01,材料科学与工程(高精尖班)(大一学年结束可满足学生意愿分流至材料科学与工程、材料物理、材料化学、无机非金属材料工程、材料成型及控制工程、高分子材料与工程专业),物理和化学,2,5000,634,7561,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,02,理科试验班(纳米科学与工程试验班)(纳米材料与技术、材料科学与工程)(精英人才项目，特殊培养政策详见学校本科招生网),物理和化学,2,5000,636,6794,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,04,工科试验班类(卓越工程人才)(材料科学与工程、机械工程、自动化、能源与动力工程、碳中和科学与工程、智能采矿工程、冶金工程、智能建造)(精英人才项目，特殊培养政策详见学校本科招生网),物理和化学,13,5000,625,10953,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,05,理科试验班(拔尖人才计划)(材料科学与工程、计算机科学与技术、人工智能、机器人工程、自动化)(精英人才项目，全校专业任选，特殊培养政策详见学校本科招生网),物理和化学,6,5000,634,7408,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,07,安全工程(大一学年结束可分流至安全工程、职业卫生工程专业),物理和化学,5,5000,607,19808,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0A,储能科学与工程,物理和化学,5,5000,615,15650,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0B,材料科学与工程(大一学年结束可满足学生意愿分流至材料科学与工程、材料物理、材料化学、无机非金属材料工程、材料成型及控制工程、高分子材料与工程专业),物理和化学,18,5000,614,15834,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0C,材料智能技术,物理和化学,2,5000,622,12119,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0D,纳米材料与技术(前沿材料与未来技术),物理和化学,2,5000,625,10672,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0E,机械类(机器人工程、智能制造工程、机械工程、车辆工程、物流工程、工业设计),物理和化学,22,5000,616,14783,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0F,能源动力类(能源、环境专业)(能源与动力工程、新能源科学与工程、环境工程、环境科学),物理和化学,14,5000,614,15793,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0G,自动化类(自动化、测控技术与仪器、智能感知工程),物理和化学,13,5000,623,11469,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0H,人工智能,物理和化学,11,5000,625,10821,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0J,计算机类(计算机科学与技术、信息安全、物联网工程),物理和化学,8,5000,629,9132,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0K,通信工程,物理和化学,7,5000,623,11625,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0L,数学类(数学与应用数学、信息与计算科学、统计学),物理和化学,5,5000,619,13226,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0M,应用物理学(大一学年结束可分流至应用物理学、电子科学与技术专业),物理和化学,3,5000,620,12930,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0Q,大数据管理与应用(大数据与金融试验班)(大一学年结束可分流至大数据管理与应用、信息管理与信息系统、金融工程、数字经济专业),物理,12,5000,611,17477,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0R,工商管理类(数智管理试验班)(工商管理(工商、智能双学士学位)、会计学)(“工商管理+人工智能”双学士学位项目),不限,5,5000,612,17095,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A008,北京科技大学,北京,海淀,211,http://www.ustb.edu.cn,0S,社会科学试验班(法学、社会工作(社会管理)、行政管理),不限,10,5000,611,17736,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,01,经济与金融,不限,3,4200,585,37441,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,02,法学,不限,2,4200,603,22874,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,03,法学(菁英班),不限,1,4200,605,21478,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,04,知识产权,不限,1,4200,603,22956,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,05,英语(涉外法治)(外语语种为英语),不限,1,5000,582,40368,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,06,数学与应用数学(菁英班),物理和化学,1,4600,586,35965,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,08,统计学,物理和化学,1,4600,588,34552,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,09,机械设计制造及其自动化(机器人),物理和化学,2,4600,592,30618,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0A,机械设计制造及其自动化(创新实验班),物理和化学,2,4600,594,29177,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0B,材料成型及控制工程(精密制造),物理和化学,2,4600,579,43629,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0D,机械电子工程(无人机),物理和化学,1,4600,592,30878,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0E,工业设计,物理和化学,1,4600,578,44433,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0F,材料科学与工程(新材料),物理和化学,1,4600,582,39606,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0H,储能科学与工程,物理和化学,2,4600,582,39684,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0J,储能科学与工程(菁英班),物理和化学,1,4600,592,31038,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0L,电气工程及其自动化(菁英班),物理和化学,1,4600,598,26150,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0M,电气工程及其自动化(智能电网),物理和化学,1,4600,595,28467,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0N,电子信息工程,物理和化学,2,4600,596,27786,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0P,电子信息工程(创新实验班),物理和化学,2,4600,599,25526,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A009,北方工业大学,北京,石景山,省重点,http://www.ncut.edu.cn,0Q,通信工程,物理和化学,1,4600,592,30445,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A010,北京化工大学,北京,朝阳,211,http://www.buct.edu.cn,01,工科试验班(卓越工程师学院)(化学工程与工艺、环境工程、生物工程、制药工程、过程装备与控制工程、自动化)(不招色盲、色弱考生),物理和化学,11,5000,607,20050,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A010,北京化工大学,北京,朝阳,211,http://www.buct.edu.cn,02,工科试验班(宏德书院)(化学工程与工艺、高分子材料与工程)(不招色盲、色弱考生),物理和化学,4,5000,614,15838,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
成均志愿填报助手 gaokao.pub,2026-06-27T23:09:57,2025,物理-化学-生物,1,A010,北京化工大学,北京,朝阳,211,http://www.buct.edu.cn,03,工科试验班(生物制造高精尖班)(生物工程)(不招色盲、色弱考生),物理和化学,2,5000,604,21860,https://www.gaokao.pub/index.php?route=common%2Fplan&ke_mu=%E7%89%A9%E7%90%86-%E5%8C%96%E5%AD%A6-%E7%94%9F%E7%89%A9&low_score=0&high_score=750
